subj,session,trial,rt,object_response,category,condition,imagename
resnet50,1,977,,clock,keyboard,,keyboard2-clock1.png
resnet50,1,978,,elephant,keyboard,,keyboard2-elephant1.png
resnet50,1,979,,truck,keyboard,,keyboard2-knife1.png
resnet50,1,980,,chair,keyboard,,keyboard3-bicycle2.png
resnet50,1,981,,knife,keyboard,,keyboard3-bird3.png
resnet50,1,982,,bottle,keyboard,,keyboard3-boat1.png
resnet50,1,983,,bottle,keyboard,,keyboard3-car2.png
resnet50,1,984,,dog,keyboard,,keyboard3-cat1.png
resnet50,1,985,,keyboard,keyboard,,keyboard3-clock3.png
resnet50,1,986,,knife,keyboard,,keyboard3-elephant2.png
resnet50,1,987,,bird,keyboard,,keyboard4-bird1.png
resnet50,1,988,,bottle,keyboard,,keyboard4-bottle2.png
resnet50,1,989,,cat,keyboard,,keyboard4-cat2.png
resnet50,1,990,,bottle,keyboard,,keyboard4-clock2.png
resnet50,1,991,,keyboard,keyboard,,keyboard4-keyboard2.png
resnet50,1,992,,keyboard,keyboard,,keyboard4-knife2.png
resnet50,1,993,,keyboard,keyboard,,keyboard4-oven2.png
resnet50,1,994,,bottle,keyboard,,keyboard4-truck3.png
resnet50,1,995,,keyboard,keyboard,,keyboard5-airplane3.png
resnet50,1,996,,bear,keyboard,,keyboard5-bear3.png
resnet50,1,997,,bottle,keyboard,,keyboard5-bicycle1.png
resnet50,1,998,,clock,keyboard,,keyboard5-bird3.png
resnet50,1,999,,bottle,keyboard,,keyboard5-bottle1.png
resnet50,1,1000,,cat,keyboard,,keyboard5-cat1.png
resnet50,1,1001,,knife,keyboard,,keyboard5-dog3.png
resnet50,1,1002,,keyboard,keyboard,,keyboard5-keyboard1.png
resnet50,1,1003,,knife,keyboard,,keyboard5-knife2.png
resnet50,1,1004,,keyboard,keyboard,,keyboard5-oven2.png
resnet50,1,1005,,bear,keyboard,,keyboard6-bear2.png
resnet50,1,1006,,chair,keyboard,,keyboard6-bicycle1.png
resnet50,1,1007,,keyboard,keyboard,,keyboard6-boat2.png
resnet50,1,1008,,keyboard,keyboard,,keyboard6-bottle2.png
resnet50,1,1009,,car,keyboard,,keyboard6-car2.png
resnet50,1,1010,,car,keyboard,,keyboard6-chair1.png
resnet50,1,1011,,clock,keyboard,,keyboard6-dog2.png
resnet50,1,1012,,knife,keyboard,,keyboard6-elephant1.png
resnet50,1,1013,,knife,keyboard,,keyboard6-knife2.png
resnet50,1,1014,,bird,keyboard,,keyboard7-bear2.png
resnet50,1,1015,,boat,keyboard,,keyboard7-boat2.png
resnet50,1,1016,,keyboard,keyboard,,keyboard7-bottle1.png
resnet50,1,1017,,car,keyboard,,keyboard7-car3.png
resnet50,1,1018,,keyboard,keyboard,,keyboard7-chair3.png
resnet50,1,1019,,clock,keyboard,,keyboard7-clock3.png
resnet50,1,1020,,dog,keyboard,,keyboard7-dog1.png
resnet50,1,1021,,knife,keyboard,,keyboard7-knife1.png
resnet50,1,1022,,keyboard,keyboard,,keyboard7-oven2.png
resnet50,1,1023,,truck,keyboard,,keyboard7-truck2.png
resnet50,1,1024,,keyboard,keyboard,,keyboard8-airplane2.png
resnet50,1,1025,,keyboard,keyboard,,keyboard8-cat3.png
resnet50,1,1026,,chair,keyboard,,keyboard8-chair2.png
resnet50,1,1027,,dog,keyboard,,keyboard8-dog3.png
resnet50,1,1028,,keyboard,keyboard,,keyboard8-keyboard2.png
resnet50,1,1029,,keyboard,keyboard,,keyboard8-oven1.png
resnet50,1,1030,,keyboard,keyboard,,keyboard8-truck3.png
resnet50,1,1031,,keyboard,keyboard,,keyboard9-airplane3.png
resnet50,1,1032,,bear,keyboard,,keyboard9-bear2.png
resnet50,1,1033,,chair,keyboard,,keyboard9-bicycle2.png
resnet50,1,1034,,bird,keyboard,,keyboard9-bird1.png
resnet50,1,1035,,boat,keyboard,,keyboard9-boat2.png
resnet50,1,1036,,cat,keyboard,,keyboard9-cat1.png
resnet50,1,1037,,bottle,keyboard,,keyboard9-chair2.png
resnet50,1,1038,,elephant,keyboard,,keyboard9-elephant2.png
resnet50,1,1039,,keyboard,keyboard,,keyboard9-keyboard2.png
resnet50,1,1040,,keyboard,keyboard,,keyboard9-truck3.png
resnet50,1,1041,,knife,knife,,knife1-airplane1.png
resnet50,1,1042,,knife,knife,,knife1-bird2.png
resnet50,1,1043,,knife,knife,,knife1-car3.png
resnet50,1,1044,,knife,knife,,knife1-chair1.png
resnet50,1,1045,,knife,knife,,knife1-clock2.png
resnet50,1,1046,,knife,knife,,knife1-dog1.png
resnet50,1,1047,,knife,knife,,knife1-elephant1.png
resnet50,1,1048,,knife,knife,,knife1-keyboard3.png
resnet50,1,1049,,knife,knife,,knife1-oven1.png
resnet50,1,1050,,knife,knife,,knife1-truck2.png
resnet50,1,1051,,knife,knife,,knife10-bear3.png
resnet50,1,1052,,knife,knife,,knife10-chair1.png
resnet50,1,1053,,knife,knife,,knife10-dog1.png
resnet50,1,1054,,knife,knife,,knife10-elephant3.png
resnet50,1,1055,,knife,knife,,knife10-keyboard3.png
resnet50,1,1056,,knife,knife,,knife10-knife1.png
resnet50,1,1057,,knife,knife,,knife10-oven3.png
resnet50,1,1058,,bird,knife,,knife2-bear2.png
resnet50,1,1059,,knife,knife,,knife2-bicycle3.png
resnet50,1,1060,,knife,knife,,knife2-bird1.png
resnet50,1,1061,,bottle,knife,,knife2-bottle2.png
resnet50,1,1062,,car,knife,,knife2-car3.png
resnet50,1,1063,,bird,knife,,knife2-cat3.png
resnet50,1,1064,,cat,knife,,knife2-dog1.png
resnet50,1,1065,,knife,knife,,knife2-elephant2.png
resnet50,1,1066,,chair,knife,,knife2-truck2.png
resnet50,1,1067,,knife,knife,,knife3-bear2.png
resnet50,1,1068,,knife,knife,,knife3-cat1.png
resnet50,1,1069,,knife,knife,,knife3-clock2.png
resnet50,1,1070,,knife,knife,,knife3-keyboard3.png
resnet50,1,1071,,knife,knife,,knife3-knife1.png
resnet50,1,1072,,knife,knife,,knife4-airplane3.png
resnet50,1,1073,,oven,knife,,knife4-bear1.png
resnet50,1,1074,,airplane,knife,,knife4-boat1.png
resnet50,1,1075,,boat,knife,,knife4-car2.png
resnet50,1,1076,,cat,knife,,knife4-cat2.png
resnet50,1,1077,,bottle,knife,,knife4-clock3.png
resnet50,1,1078,,knife,knife,,knife4-keyboard1.png
resnet50,1,1079,,knife,knife,,knife4-knife2.png
resnet50,1,1080,,airplane,knife,,knife4-oven2.png
resnet50,1,1081,,bicycle,knife,,knife5-bicycle2.png
resnet50,1,1082,,cat,knife,,knife5-cat2.png
resnet50,1,1083,,bottle,knife,,knife5-clock1.png
resnet50,1,1084,,knife,knife,,knife5-dog1.png
resnet50,1,1085,,knife,knife,,knife5-keyboard3.png
resnet50,1,1086,,knife,knife,,knife5-knife3.png
resnet50,1,1087,,bottle,knife,,knife5-oven2.png
resnet50,1,1088,,bottle,knife,,knife5-truck3.png
resnet50,1,1089,,knife,knife,,knife6-airplane1.png
resnet50,1,1090,,knife,knife,,knife6-bicycle1.png
resnet50,1,1091,,knife,knife,,knife6-bird1.png
resnet50,1,1092,,knife,knife,,knife6-boat3.png
resnet50,1,1093,,knife,knife,,knife6-bottle3.png
resnet50,1,1094,,knife,knife,,knife6-chair3.png
resnet50,1,1095,,knife,knife,,knife6-clock2.png
resnet50,1,1096,,knife,knife,,knife6-dog2.png
resnet50,1,1097,,knife,knife,,knife6-knife1.png
resnet50,1,1098,,knife,knife,,knife6-oven3.png
resnet50,1,1099,,knife,knife,,knife6-truck1.png
resnet50,1,1100,,knife,knife,,knife7-airplane3.png
resnet50,1,1101,,knife,knife,,knife7-bird3.png
resnet50,1,1102,,knife,knife,,knife7-boat3.png
resnet50,1,1103,,knife,knife,,knife7-bottle3.png
resnet50,1,1104,,knife,knife,,knife7-car2.png
resnet50,1,1105,,knife,knife,,knife7-chair2.png
resnet50,1,1106,,knife,knife,,knife7-elephant2.png
resnet50,1,1107,,knife,knife,,knife8-bicycle1.png
resnet50,1,1108,,boat,knife,,knife8-boat1.png
resnet50,1,1109,,bottle,knife,,knife8-bottle3.png
resnet50,1,1110,,bottle,knife,,knife8-car2.png
resnet50,1,1111,,cat,knife,,knife8-cat2.png
resnet50,1,1112,,bottle,knife,,knife8-truck3.png
resnet50,1,1113,,knife,knife,,knife9-airplane2.png
resnet50,1,1114,,knife,knife,,knife9-bear3.png
resnet50,1,1115,,knife,knife,,knife9-bicycle1.png
resnet50,1,1116,,knife,knife,,knife9-bird1.png
resnet50,1,1117,,knife,knife,,knife9-boat1.png
resnet50,1,1118,,bottle,knife,,knife9-bottle2.png
resnet50,1,1119,,knife,knife,,knife9-chair1.png
resnet50,1,1120,,knife,knife,,knife9-elephant2.png
resnet50,1,1121,,oven,oven,,oven1-bird3.png
resnet50,1,1122,,truck,oven,,oven1-boat3.png
resnet50,1,1123,,dog,oven,,oven1-cat1.png
resnet50,1,1124,,clock,oven,,oven1-clock3.png
resnet50,1,1125,,dog,oven,,oven1-dog3.png
resnet50,1,1126,,car,oven,,oven10-airplane2.png
resnet50,1,1127,,bear,oven,,oven10-bear1.png
resnet50,1,1128,,oven,oven,,oven10-bicycle1.png
resnet50,1,1129,,oven,oven,,oven10-boat2.png
resnet50,1,1130,,cat,oven,,oven10-cat2.png
resnet50,1,1131,,oven,oven,,oven10-oven3.png
resnet50,1,1132,,truck,oven,,oven10-truck2.png
resnet50,1,1133,,bear,oven,,oven2-bear3.png
resnet50,1,1134,,truck,oven,,oven2-bicycle1.png
resnet50,1,1135,,bottle,oven,,oven2-bird2.png
resnet50,1,1136,,truck,oven,,oven2-boat3.png
resnet50,1,1137,,bottle,oven,,oven2-bottle1.png
resnet50,1,1138,,bottle,oven,,oven2-car1.png
resnet50,1,1139,,chair,oven,,oven2-chair1.png
resnet50,1,1140,,dog,oven,,oven2-dog3.png
resnet50,1,1141,,oven,oven,,oven2-oven3.png
resnet50,1,1142,,oven,oven,,oven2-truck3.png
resnet50,1,1143,,truck,oven,,oven3-airplane1.png
resnet50,1,1144,,oven,oven,,oven3-bear2.png
resnet50,1,1145,,truck,oven,,oven3-boat3.png
resnet50,1,1146,,bottle,oven,,oven3-bottle3.png
resnet50,1,1147,,bicycle,oven,,oven3-car2.png
resnet50,1,1148,,cat,oven,,oven3-cat2.png
resnet50,1,1149,,clock,oven,,oven3-clock3.png
resnet50,1,1150,,clock,oven,,oven3-elephant3.png
resnet50,1,1151,,knife,oven,,oven3-knife1.png
resnet50,1,1152,,car,oven,,oven3-truck1.png
resnet50,1,1153,,bicycle,oven,,oven4-bicycle2.png
resnet50,1,1154,,bottle,oven,,oven4-bottle2.png
resnet50,1,1155,,bottle,oven,,oven4-car1.png
resnet50,1,1156,,car,oven,,oven4-chair1.png
resnet50,1,1157,,clock,oven,,oven4-clock2.png
resnet50,1,1158,,dog,oven,,oven4-dog1.png
resnet50,1,1159,,elephant,oven,,oven4-elephant3.png
resnet50,1,1160,,bottle,oven,,oven4-keyboard3.png
resnet50,1,1161,,knife,oven,,oven4-knife2.png
resnet50,1,1162,,oven,oven,,oven4-truck3.png
resnet50,1,1163,,clock,oven,,oven5-airplane1.png
resnet50,1,1164,,clock,oven,,oven5-bicycle1.png
resnet50,1,1165,,bottle,oven,,oven5-bird1.png
resnet50,1,1166,,bottle,oven,,oven5-bottle3.png
resnet50,1,1167,,oven,oven,,oven5-dog3.png
resnet50,1,1168,,chair,oven,,oven5-elephant1.png
resnet50,1,1169,,keyboard,oven,,oven5-keyboard2.png
resnet50,1,1170,,oven,oven,,oven6-airplane3.png
resnet50,1,1171,,oven,oven,,oven6-bear2.png
resnet50,1,1172,,clock,oven,,oven6-bicycle1.png
resnet50,1,1173,,knife,oven,,oven6-bird1.png
resnet50,1,1174,,oven,oven,,oven6-chair3.png
resnet50,1,1175,,knife,oven,,oven6-elephant2.png
resnet50,1,1176,,clock,oven,,oven6-knife3.png
resnet50,1,1177,,oven,oven,,oven6-oven3.png
resnet50,1,1178,,car,oven,,oven6-truck1.png
resnet50,1,1179,,clock,oven,,oven7-bottle1.png
resnet50,1,1180,,car,oven,,oven7-car3.png
resnet50,1,1181,,dog,oven,,oven7-cat1.png
resnet50,1,1182,,chair,oven,,oven7-clock2.png
resnet50,1,1183,,dog,oven,,oven7-dog2.png
resnet50,1,1184,,elephant,oven,,oven7-elephant1.png
resnet50,1,1185,,keyboard,oven,,oven7-keyboard1.png
resnet50,1,1186,,oven,oven,,oven7-oven1.png
resnet50,1,1187,,oven,oven,,oven8-cat3.png
resnet50,1,1188,,keyboard,oven,,oven8-chair1.png
resnet50,1,1189,,keyboard,oven,,oven8-keyboard3.png
resnet50,1,1190,,knife,oven,,oven8-knife2.png
resnet50,1,1191,,car,oven,,oven9-airplane2.png
resnet50,1,1192,,oven,oven,,oven9-bear2.png
resnet50,1,1193,,oven,oven,,oven9-bird3.png
resnet50,1,1194,,boat,oven,,oven9-boat2.png
resnet50,1,1195,,car,oven,,oven9-car2.png
resnet50,1,1196,,car,oven,,oven9-chair1.png
resnet50,1,1197,,car,oven,,oven9-clock2.png
resnet50,1,1198,,keyboard,oven,,oven9-keyboard1.png
resnet50,1,1199,,bottle,oven,,oven9-knife3.png
resnet50,1,1200,,oven,oven,,oven9-oven1.png
resnet50,1,1201,,bear,truck,,truck1-bear1.png
resnet50,1,1202,,truck,truck,,truck1-bicycle3.png
resnet50,1,1203,,truck,truck,,truck1-bird1.png
resnet50,1,1204,,car,truck,,truck1-car3.png
resnet50,1,1205,,cat,truck,,truck1-cat1.png
resnet50,1,1206,,truck,truck,,truck1-chair2.png
resnet50,1,1207,,clock,truck,,truck1-clock3.png
resnet50,1,1208,,dog,truck,,truck1-dog1.png
resnet50,1,1209,,truck,truck,,truck1-knife1.png
resnet50,1,1210,,truck,truck,,truck10-airplane1.png
resnet50,1,1211,,bicycle,truck,,truck10-bicycle1.png
resnet50,1,1212,,car,truck,,truck10-car3.png
resnet50,1,1213,,truck,truck,,truck10-clock1.png
resnet50,1,1214,,elephant,truck,,truck10-elephant3.png
resnet50,1,1215,,truck,truck,,truck10-truck3.png
resnet50,1,1216,,car,truck,,truck2-airplane3.png
resnet50,1,1217,,car,truck,,truck2-bicycle2.png
resnet50,1,1218,,truck,truck,,truck2-bird2.png
resnet50,1,1219,,truck,truck,,truck2-boat3.png
resnet50,1,1220,,bottle,truck,,truck2-bottle3.png
resnet50,1,1221,,truck,truck,,truck2-car3.png
resnet50,1,1222,,car,truck,,truck2-chair1.png
resnet50,1,1223,,clock,truck,,truck2-clock1.png
resnet50,1,1224,,elephant,truck,,truck2-elephant1.png
resnet50,1,1225,,truck,truck,,truck2-keyboard1.png
resnet50,1,1226,,truck,truck,,truck2-oven3.png
resnet50,1,1227,,dog,truck,,truck3-bear3.png
resnet50,1,1228,,car,truck,,truck3-bicycle1.png
resnet50,1,1229,,bottle,truck,,truck3-bird2.png
resnet50,1,1230,,truck,truck,,truck3-car3.png
resnet50,1,1231,,dog,truck,,truck3-cat1.png
resnet50,1,1232,,truck,truck,,truck3-chair2.png
resnet50,1,1233,,clock,truck,,truck3-clock3.png
resnet50,1,1234,,oven,truck,,truck3-dog3.png
resnet50,1,1235,,bottle,truck,,truck3-keyboard3.png
resnet50,1,1236,,truck,truck,,truck3-knife2.png
resnet50,1,1237,,truck,truck,,truck3-oven2.png
resnet50,1,1238,,truck,truck,,truck4-airplane3.png
resnet50,1,1239,,bear,truck,,truck4-bear1.png
resnet50,1,1240,,truck,truck,,truck4-boat3.png
resnet50,1,1241,,bottle,truck,,truck4-bottle2.png
resnet50,1,1242,,truck,truck,,truck4-knife1.png
resnet50,1,1243,,truck,truck,,truck4-oven2.png
resnet50,1,1244,,car,truck,,truck5-airplane2.png
resnet50,1,1245,,truck,truck,,truck5-bird2.png
resnet50,1,1246,,car,truck,,truck5-car1.png
resnet50,1,1247,,oven,truck,,truck5-cat3.png
resnet50,1,1248,,car,truck,,truck5-dog3.png
resnet50,1,1249,,truck,truck,,truck5-keyboard1.png
resnet50,1,1250,,knife,truck,,truck5-knife3.png
resnet50,1,1251,,car,truck,,truck5-truck1.png
resnet50,1,1252,,bear,truck,,truck6-bear2.png
resnet50,1,1253,,truck,truck,,truck6-bicycle1.png
resnet50,1,1254,,truck,truck,,truck6-boat2.png
resnet50,1,1255,,bottle,truck,,truck6-bottle3.png
resnet50,1,1256,,cat,truck,,truck6-cat2.png
resnet50,1,1257,,car,truck,,truck6-clock2.png
resnet50,1,1258,,bottle,truck,,truck6-dog2.png
resnet50,1,1259,,truck,truck,,truck6-knife2.png
resnet50,1,1260,,truck,truck,,truck6-oven3.png
resnet50,1,1261,,truck,truck,,truck6-truck2.png
resnet50,1,1262,,bear,truck,,truck7-bear2.png
resnet50,1,1263,,truck,truck,,truck7-bird2.png
resnet50,1,1264,,truck,truck,,truck7-boat1.png
resnet50,1,1265,,truck,truck,,truck7-chair2.png
resnet50,1,1266,,elephant,truck,,truck7-elephant2.png
resnet50,1,1267,,bottle,truck,,truck7-keyboard3.png
resnet50,1,1268,,truck,truck,,truck7-oven2.png
resnet50,1,1269,,truck,truck,,truck7-truck2.png
resnet50,1,1270,,bottle,truck,,truck8-bottle2.png
resnet50,1,1271,,oven,truck,,truck8-cat2.png
resnet50,1,1272,,oven,truck,,truck8-dog3.png
resnet50,1,1273,,elephant,truck,,truck8-elephant1.png
resnet50,1,1274,,keyboard,truck,,truck8-keyboard2.png
resnet50,1,1275,,car,truck,,truck9-airplane2.png
resnet50,1,1276,,truck,truck,,truck9-boat3.png
resnet50,1,1277,,bottle,truck,,truck9-bottle2.png
resnet50,1,1278,,car,truck,,truck9-chair3.png
resnet50,1,1279,,elephant,truck,,truck9-elephant1.png
resnet50,1,1280,,truck,truck,,truck9-truck3.png
